
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       285   8  2.035397E+01  3.893288E-01 -2.379630E-01 -3.377508E-01  4.506648E-02 -4.506648E-02 _shell_0000000285   
       286   1  2.266848E+01  1.641857E+00 -7.233658E-02  8.941424E-01 -2.193379E-02 -2.193379E-02 _shell_0000000286   
       286   2  2.273428E+01  1.500722E+00  1.936259E-01  8.941425E-01 -2.193379E-02  2.193379E-02 _shell_0000000286   
       286   3  2.005510E+01  1.707659E+00 -4.498550E-01  8.941423E-01  2.193379E-02 -2.193379E-02 _shell_0000000286   
       286   4  1.998930E+01  1.434920E+00 -4.909655E-01  8.941423E-01  2.193379E-02  2.193379E-02 _shell_0000000286   
       286   5  2.266848E+01  1.641857E+00 -7.233658E-02  8.941424E-01  2.193379E-02  2.193379E-02 _shell_0000000286   
       286   6  2.273428E+01  1.500722E+00  1.936259E-01  8.941425E-01  2.193379E-02 -2.193379E-02 _shell_0000000286   
       286   7  2.005510E+01  1.707659E+00 -4.498550E-01  8.941423E-01 -2.193379E-02  2.193379E-02 _shell_0000000286   
       286   8  1.998930E+01  1.434920E+00 -4.909655E-01  8.941423E-01 -2.193379E-02 -2.193379E-02 _shell_0000000286   
       287   1  2.189047E+01  4.000284E-01 -3.370215E-02  1.102568E+00 -7.553617E-02 -7.553617E-02 _shell_0000000287   
