
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       266   8  3.255962E+01  1.240999E+00  4.233292E-02 -2.910913E-01  9.546782E-03  9.546785E-03 _shell_0000000266   
       267   1  3.231149E+01  3.291087E+00  4.231682E-01  2.203166E+00  1.701338E-03 -1.701337E-03 _shell_0000000267   
       267   2  3.188635E+01  3.296192E+00  8.909620E-01  2.203166E+00 -1.701336E-03 -1.701337E-03 _shell_0000000267   
       267   3  3.231658E+01  1.477216E+00 -1.441789E-01  2.203165E+00  1.701335E-03  1.701336E-03 _shell_0000000267   
       267   4  3.188124E+01  1.472112E+00  2.997963E-01  2.203165E+00 -1.701338E-03  1.701337E-03 _shell_0000000267   
       267   5  3.231149E+01  3.291087E+00  4.231682E-01  2.203166E+00 -1.701338E-03  1.701337E-03 _shell_0000000267   
       267   6  3.188635E+01  3.296192E+00  8.909620E-01  2.203166E+00  1.701336E-03  1.701337E-03 _shell_0000000267   
       267   7  3.231658E+01  1.477216E+00 -1.441789E-01  2.203165E+00 -1.701335E-03 -1.701336E-03 _shell_0000000267   
       267   8  3.188124E+01  1.472112E+00  2.997963E-01  2.203165E+00  1.701338E-03 -1.701337E-03 _shell_0000000267   
       268   1 -1.495434E+01  5.038742E+00  9.178916E-01  1.489238E+01  1.850360E-02 -1.850360E-02 _shell_0000000268   
       268   2 -1.587329E+01  4.983232E+00  1.056901E-01  1.489238E+01 -1.850360E-02 -1.850360E-02 _shell_0000000268   
       268   3 -1.500985E+01  6.148771E+00 -3.340717E-02  1.489238E+01  1.850360E-02  1.850360E-02 _shell_0000000268   
       268   4 -1.581778E+01  6.204282E+00 -5.865583E-01  1.489238E+01 -1.850360E-02  1.850360E-02 _shell_0000000268   
       268   5 -1.495434E+01  5.038742E+00  9.178916E-01  1.489238E+01 -1.850360E-02  1.850360E-02 _shell_0000000268   
       268   6 -1.587329E+01  4.983232E+00  1.056901E-01  1.489238E+01  1.850360E-02  1.850360E-02 _shell_0000000268   
       268   7 -1.500985E+01  6.148771E+00 -3.340717E-02  1.489238E+01 -1.850360E-02 -1.850360E-02 _shell_0000000268   
       268   8 -1.581778E+01  6.204282E+00 -5.865583E-01  1.489238E+01  1.850360E-02 -1.850360E-02 _shell_0000000268   
       269   1 -1.183092E+01  8.027399E+00  7.298772E-01  1.762926E+01  3.336154E-02 -3.336154E-02 _shell_0000000269   
       269   2 -1.411441E+01  7.927315E+00 -1.151913E-01  1.762926E+01 -3.336154E-02 -3.336154E-02 _shell_0000000269   
       269   3 -1.193100E+01  8.823447E+00  1.463948E-01  1.762926E+01  3.336154E-02  3.336154E-02 _shell_0000000269   
       269   4 -1.401433E+01  8.923531E+00 -2.316121E-01  1.762926E+01 -3.336154E-02  3.336154E-02 _shell_0000000269   
       269   5 -1.183092E+01  8.027399E+00  7.298772E-01  1.762926E+01 -3.336154E-02  3.336154E-02 _shell_0000000269   
       269   6 -1.411441E+01  7.927315E+00 -1.151913E-01  1.762926E+01  3.336154E-02  3.336154E-02 _shell_0000000269   
       269   7 -1.193100E+01  8.823447E+00  1.463948E-01  1.762926E+01 -3.336154E-02 -3.336154E-02 _shell_0000000269   
       269   8 -1.401433E+01  8.923531E+00 -2.316121E-01  1.762926E+01  3.336154E-02 -3.336154E-02 _shell_0000000269   
       270   1 -1.449633E+01  6.962295E+00  4.875483E-01  1.678551E+01  2.499036E-02 -2.499036E-02 _shell_0000000270   
       270   2 -1.286581E+01  6.887324E+00 -2.333111E-01  1.678551E+01 -2.499036E-02 -2.499036E-02 _shell_0000000270   
       270   3 -1.457130E+01  8.908224E+00  1.391858E-01  1.678551E+01  2.499036E-02  2.499036E-02 _shell_0000000270   
       270   4 -1.279084E+01  8.983195E+00 -2.318085E-01  1.678551E+01 -2.499036E-02  2.499036E-02 _shell_0000000270   
       270   5 -1.449633E+01  6.962295E+00  4.875483E-01  1.678551E+01 -2.499036E-02  2.499036E-02 _shell_0000000270   
       270   6 -1.286581E+01  6.887324E+00 -2.333111E-01  1.678551E+01  2.499036E-02  2.499036E-02 _shell_0000000270   
       270   7 -1.457130E+01  8.908224E+00  1.391858E-01  1.678551E+01 -2.499036E-02 -2.499036E-02 _shell_0000000270   
       270   8 -1.279084E+01  8.983195E+00 -2.318085E-01  1.678551E+01  2.499036E-02 -2.499036E-02 _shell_0000000270   
       271   1 -1.384019E+01  9.984090E+00  7.878562E-02  1.841213E+01  3.178587E-02  3.178587E-02 _shell_0000000271   
       271   2 -1.374483E+01  9.965386E+00  2.990982E-01  1.841213E+01  3.178587E-02 -3.178587E-02 _shell_0000000271   
       271   3 -1.263274E+01  1.007945E+01  8.870532E-02  1.841213E+01 -3.178587E-02  3.178587E-02 _shell_0000000271   
       271   4 -1.272809E+01  9.870028E+00 -1.359843E-01  1.841213E+01 -3.178587E-02 -3.178587E-02 _shell_0000000271   
       271   5 -1.384019E+01  9.984090E+00  7.878562E-02  1.841213E+01 -3.178587E-02 -3.178587E-02 _shell_0000000271   
       271   6 -1.374483E+01  9.965386E+00  2.990982E-01  1.841213E+01 -3.178587E-02  3.178587E-02 _shell_0000000271   
       271   7 -1.263274E+01  1.007945E+01  8.870532E-02  1.841213E+01  3.178587E-02 -3.178587E-02 _shell_0000000271   
       271   8 -1.272809E+01  9.870028E+00 -1.359843E-01  1.841213E+01  3.178587E-02  3.178587E-02 _shell_0000000271   
       272   1 -1.400109E+01  9.045570E+00 -1.182218E-01  1.802017E+01  3.308903E-02 -3.308903E-02 _shell_0000000272   
       272   2 -1.296724E+01  8.946303E+00  2.818840E-02  1.802017E+01 -3.308903E-02 -3.308903E-02 _shell_0000000272   
       272   3 -1.410036E+01  6.292321E+00 -4.137908E-01  1.802017E+01  3.308903E-02  3.308903E-02 _shell_0000000272   
       272   4 -1.286797E+01  6.391588E+00  1.958659E-01  1.802017E+01 -3.308903E-02  3.308903E-02 _shell_0000000272   
       272   5 -1.400109E+01  9.045570E+00 -1.182218E-01  1.802017E+01 -3.308903E-02  3.308903E-02 _shell_0000000272   
       272   6 -1.296724E+01  8.946303E+00  2.818840E-02  1.802017E+01  3.308903E-02  3.308903E-02 _shell_0000000272   
       272   7 -1.410036E+01  6.292321E+00 -4.137908E-01  1.802017E+01 -3.308903E-02 -3.308903E-02 _shell_0000000272   
       272   8 -1.286797E+01  6.391588E+00  1.958659E-01  1.802017E+01  3.308903E-02 -3.308903E-02 _shell_0000000272   
       273   1 -2.212208E+00  1.114740E+01 -2.639795E-01  1.511616E+01  8.419275E-02 -8.419275E-02 _shell_0000000273   
       273   2  2.989917E+00  1.089482E+01 -1.289088E+00  1.511616E+01 -8.419275E-02 -8.419275E-02 _shell_0000000273   
       273   3 -2.464786E+00  9.549283E+00  1.742858E-01  1.511616E+01  8.419275E-02  8.419275E-02 _shell_0000000273   
       273   4  3.242495E+00  9.801862E+00  3.278759E-01  1.511616E+01 -8.419275E-02  8.419275E-02 _shell_0000000273   
       273   5 -2.212208E+00  1.114740E+01 -2.639795E-01  1.511616E+01 -8.419275E-02  8.419275E-02 _shell_0000000273   
       273   6  2.989917E+00  1.089482E+01 -1.289088E+00  1.511616E+01  8.419275E-02  8.419275E-02 _shell_0000000273   
       273   7 -2.464786E+00  9.549283E+00  1.742858E-01  1.511616E+01 -8.419275E-02 -8.419275E-02 _shell_0000000273   
       273   8  3.242495E+00  9.801862E+00  3.278759E-01  1.511616E+01  8.419275E-02 -8.419275E-02 _shell_0000000273   
       274   1 -3.997048E-06 -7.099044E-07 -8.215938E-08  2.204958E-06  1.324748E-11 -1.324747E-11 _shell_0000000274   
       274   2 -3.445112E-06 -7.098646E-07 -2.333161E-07  2.204958E-06 -1.324747E-11 -1.324747E-11 _shell_0000000274   
       274   3 -3.997008E-06 -3.556053E-07  2.813154E-07  2.204958E-06  1.324747E-11  1.324747E-11 _shell_0000000274   
       274   4 -3.445152E-06 -3.556450E-07  1.299732E-07  2.204958E-06 -1.324747E-11  1.324747E-11 _shell_0000000274   
       274   5 -3.997048E-06 -7.099044E-07 -8.215938E-08  2.204958E-06 -1.324747E-11  1.324748E-11 _shell_0000000274   
       274   6 -3.445112E-06 -7.098646E-07 -2.333161E-07  2.204958E-06  1.324748E-11  1.324747E-11 _shell_0000000274   
       274   7 -3.997008E-06 -3.556053E-07  2.813154E-07  2.204958E-06 -1.324747E-11 -1.324747E-11 _shell_0000000274   
       274   8 -3.445152E-06 -3.556450E-07  1.299732E-07  2.204958E-06  1.324748E-11 -1.324747E-11 _shell_0000000274   
       275   1 -2.151785E-06 -3.816072E-07  8.731708E-08  1.592500E-06 -1.073755E-09  1.073755E-09 _shell_0000000275   
       275   2 -2.687411E-06 -3.783860E-07  2.402075E-07  1.592500E-06  1.073755E-09  1.073755E-09 _shell_0000000275   
       275   3 -2.148564E-06 -6.467337E-07 -1.873079E-07  1.592500E-06 -1.073755E-09 -1.073755E-09 _shell_0000000275   
       275   4 -2.690632E-06 -6.499550E-07 -4.945004E-08  1.592500E-06  1.073755E-09 -1.073755E-09 _shell_0000000275   
       275   5 -2.151785E-06 -3.816072E-07  8.731708E-08  1.592500E-06  1.073755E-09 -1.073755E-09 _shell_0000000275   
       275   6 -2.687411E-06 -3.783860E-07  2.402075E-07  1.592500E-06 -1.073755E-09 -1.073755E-09 _shell_0000000275   
       275   7 -2.148564E-06 -6.467337E-07 -1.873079E-07  1.592500E-06  1.073755E-09  1.073755E-09 _shell_0000000275   
       275   8 -2.690632E-06 -6.499550E-07 -4.945004E-08  1.592500E-06 -1.073755E-09  1.073755E-09 _shell_0000000275   
       276   1 -4.584908E-06 -1.138379E-06  8.407920E-08  3.658108E-06  1.563343E-10 -1.563343E-10 _shell_0000000276   
       276   2 -4.736672E-06 -1.138848E-06  3.060878E-07  3.658108E-06 -1.563343E-10 -1.563343E-10 _shell_0000000276   
       276   3 -4.585377E-06 -1.470529E-06 -2.723348E-07  3.658108E-06  1.563343E-10  1.563343E-10 _shell_0000000276   
       276   4 -4.736203E-06 -1.470060E-06 -4.813749E-08  3.658108E-06 -1.563343E-10  1.563343E-10 _shell_0000000276   
       276   5 -4.584908E-06 -1.138379E-06  8.407920E-08  3.658108E-06 -1.563343E-10  1.563343E-10 _shell_0000000276   
       276   6 -4.736672E-06 -1.138848E-06  3.060878E-07  3.658108E-06  1.563343E-10  1.563343E-10 _shell_0000000276   
       276   7 -4.585377E-06 -1.470529E-06 -2.723348E-07  3.658108E-06 -1.563343E-10 -1.563343E-10 _shell_0000000276   
       276   8 -4.736203E-06 -1.470060E-06 -4.813749E-08  3.658108E-06  1.563343E-10 -1.563343E-10 _shell_0000000276   
       277   1 -3.262447E-06 -1.383290E-06 -2.357856E-07  2.763354E-06 -7.532884E-10 -7.532884E-10 _shell_0000000277   
       277   2 -3.264707E-06 -1.124751E-06  5.527326E-08  2.763354E-06 -7.532884E-10  7.532884E-10 _shell_0000000277   
       277   3 -3.429301E-06 -1.385549E-06 -2.732191E-08  2.763354E-06  7.532884E-10 -7.532884E-10 _shell_0000000277   
       277   4 -3.427041E-06 -1.122492E-06  2.742830E-07  2.763354E-06  7.532884E-10  7.532884E-10 _shell_0000000277   
       277   5 -3.262447E-06 -1.383290E-06 -2.357856E-07  2.763354E-06  7.532884E-10  7.532884E-10 _shell_0000000277   
       277   6 -3.264707E-06 -1.124751E-06  5.527326E-08  2.763354E-06  7.532884E-10 -7.532884E-10 _shell_0000000277   
       277   7 -3.429301E-06 -1.385549E-06 -2.732191E-08  2.763354E-06 -7.532884E-10  7.532884E-10 _shell_0000000277   
       277   8 -3.427041E-06 -1.122492E-06  2.742830E-07  2.763354E-06 -7.532884E-10 -7.532884E-10 _shell_0000000277   
       278   1  3.143364E+01  1.067992E-01 -2.453112E-01 -1.133228E+00 -1.426227E-02  1.426227E-02 _shell_0000000278   
       278   2  3.497910E+01  1.495861E-01  2.333914E-02 -1.133228E+00  1.426227E-02  1.426227E-02 _shell_0000000278   
       278   3  3.147642E+01 -1.407813E+00 -4.723449E-02 -1.133228E+00 -1.426227E-02 -1.426227E-02 _shell_0000000278   
       278   4  3.493631E+01 -1.450599E+00  2.174401E-02 -1.133228E+00  1.426227E-02 -1.426227E-02 _shell_0000000278   
       278   5  3.143364E+01  1.067992E-01 -2.453112E-01 -1.133228E+00  1.426227E-02 -1.426227E-02 _shell_0000000278   
       278   6  3.497910E+01  1.495861E-01  2.333914E-02 -1.133228E+00 -1.426227E-02 -1.426227E-02 _shell_0000000278   
       278   7  3.147642E+01 -1.407813E+00 -4.723449E-02 -1.133228E+00  1.426227E-02  1.426227E-02 _shell_0000000278   
       278   8  3.493631E+01 -1.450599E+00  2.174401E-02 -1.133228E+00 -1.426227E-02  1.426227E-02 _shell_0000000278   
       279   1  2.965435E+01 -1.227205E+00  1.066797E-01 -8.075127E-01  5.752094E-02 -5.752094E-02 _shell_0000000279   
       279   2  2.756957E+01 -1.054643E+00  3.427405E-01 -8.075128E-01 -5.752093E-02 -5.752094E-02 _shell_0000000279   
       279   3  2.982691E+01  1.764426E+00  1.430590E-01 -8.075127E-01  5.752093E-02  5.752094E-02 _shell_0000000279   
       279   4  2.739701E+01  1.591863E+00 -4.261734E-01 -8.075128E-01 -5.752094E-02  5.752094E-02 _shell_0000000279   
       279   5  2.965435E+01 -1.227205E+00  1.066797E-01 -8.075127E-01 -5.752094E-02  5.752094E-02 _shell_0000000279   
       279   6  2.756957E+01 -1.054643E+00  3.427405E-01 -8.075128E-01  5.752093E-02  5.752094E-02 _shell_0000000279   
       279   7  2.982691E+01  1.764426E+00  1.430590E-01 -8.075127E-01 -5.752093E-02 -5.752094E-02 _shell_0000000279   
       279   8  2.739701E+01  1.591863E+00 -4.261734E-01 -8.075128E-01  5.752094E-02 -5.752094E-02 _shell_0000000279   
       280   1  3.069426E+01  2.632675E+00 -1.278911E-01  1.094563E+00 -3.373809E-02 -3.373810E-02 _shell_0000000280   
       280   2  3.079548E+01  2.875327E+00  3.101780E-01  1.094563E+00 -3.373810E-02  3.373810E-02 _shell_0000000280   
       280   3  2.730662E+01  2.733889E+00 -6.419687E-01  1.094563E+00  3.373810E-02 -3.373810E-02 _shell_0000000280   
       280   4  2.720541E+01  2.774112E+00 -6.762330E-01  1.094563E+00  3.373809E-02  3.373810E-02 _shell_0000000280   
       280   5  3.069426E+01  2.632675E+00 -1.278911E-01  1.094563E+00  3.373809E-02  3.373810E-02 _shell_0000000280   
       280   6  3.079548E+01  2.875327E+00  3.101780E-01  1.094563E+00  3.373810E-02 -3.373810E-02 _shell_0000000280   
       280   7  2.730662E+01  2.733889E+00 -6.419687E-01  1.094563E+00 -3.373810E-02  3.373810E-02 _shell_0000000280   
       280   8  2.720541E+01  2.774112E+00 -6.762330E-01  1.094563E+00 -3.373809E-02 -3.373810E-02 _shell_0000000280   
       281   1  3.313421E+01  8.165466E-01 -8.498738E-02  1.212440E+00 -1.144412E-02  1.144409E-02 _shell_0000000281   
       281   2  3.126445E+01  7.822141E-01 -4.301943E-02  1.212434E+00  1.144405E-02  1.144408E-02 _shell_0000000281   
       281   3  3.309985E+01  6.386891E-01 -9.086972E-02  1.212438E+00 -1.144403E-02 -1.144406E-02 _shell_0000000281   
       281   4  3.129875E+01  6.730224E-01  1.113172E-01  1.212433E+00  1.144411E-02 -1.144409E-02 _shell_0000000281   
       281   5  3.313421E+01  8.165466E-01 -8.498738E-02  1.212440E+00  1.144412E-02 -1.144409E-02 _shell_0000000281   
       281   6  3.126445E+01  7.822141E-01 -4.301943E-02  1.212434E+00 -1.144405E-02 -1.144408E-02 _shell_0000000281   
       281   7  3.309985E+01  6.386891E-01 -9.086972E-02  1.212438E+00  1.144403E-02  1.144406E-02 _shell_0000000281   
       281   8  3.129875E+01  6.730224E-01  1.113172E-01  1.212433E+00 -1.144411E-02  1.144409E-02 _shell_0000000281   
       282   1  3.722102E+01  7.242696E+00  2.452548E+00  4.756075E+00 -2.655903E-03 -2.655903E-03 _shell_0000000282   
       282   2  3.721305E+01  2.516005E+00  1.138815E+00  4.756075E+00 -2.655903E-03  2.655903E-03 _shell_0000000282   
       282   3  2.965304E+01  7.234729E+00  1.102702E+00  4.756075E+00  2.655903E-03 -2.655903E-03 _shell_0000000282   
       282   4  2.966101E+01  2.523973E+00 -1.738475E-01  4.756074E+00  2.655903E-03  2.655903E-03 _shell_0000000282   
       282   5  3.722102E+01  7.242696E+00  2.452548E+00  4.756075E+00  2.655903E-03  2.655903E-03 _shell_0000000282   
