
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       266   8  3.242396E+01  6.830481E-01  5.432067E-03  1.031791E+00 -1.038736E-02 -1.038736E-02 _shell_0000000266   
       267   1  2.950252E+01 -1.197661E-02 -1.244490E-01  2.787508E-01 -3.563066E-03  3.563065E-03 _shell_0000000267   
       267   2  2.588613E+01 -2.266608E-02 -1.183042E-01  2.787481E-01  3.563061E-03  3.563064E-03 _shell_0000000267   
       267   3  2.949182E+01  1.219976E-01  1.201537E-02  2.787507E-01 -3.563060E-03 -3.563062E-03 _shell_0000000267   
       267   4  2.589681E+01  1.326871E-01  6.804374E-02  2.787482E-01  3.563066E-03 -3.563064E-03 _shell_0000000267   
       267   5  2.950252E+01 -1.197661E-02 -1.244490E-01  2.787508E-01  3.563066E-03 -3.563065E-03 _shell_0000000267   
       267   6  2.588613E+01 -2.266608E-02 -1.183042E-01  2.787481E-01 -3.563061E-03 -3.563064E-03 _shell_0000000267   
       267   7  2.949182E+01  1.219976E-01  1.201537E-02  2.787507E-01  3.563060E-03  3.563062E-03 _shell_0000000267   
       267   8  2.589681E+01  1.326871E-01  6.804374E-02  2.787482E-01 -3.563066E-03  3.563064E-03 _shell_0000000267   
       268   1 -2.799654E+01  6.650112E+00  9.795372E-01  1.965235E+01  3.857089E-02 -3.857089E-02 _shell_0000000268   
       268   2 -2.525725E+01  6.534399E+00 -7.714013E-01  1.965235E+01 -3.857089E-02 -3.857089E-02 _shell_0000000268   
       268   3 -2.811225E+01  4.038931E+00  3.018512E-01  1.965235E+01  3.857089E-02  3.857089E-02 _shell_0000000268   
       268   4 -2.514154E+01  4.154644E+00 -9.090949E-01  1.965235E+01 -3.857089E-02  3.857089E-02 _shell_0000000268   
       268   5 -2.799654E+01  6.650112E+00  9.795372E-01  1.965235E+01 -3.857089E-02  3.857089E-02 _shell_0000000268   
       268   6 -2.525725E+01  6.534399E+00 -7.714013E-01  1.965235E+01  3.857089E-02  3.857089E-02 _shell_0000000268   
       268   7 -2.811225E+01  4.038931E+00  3.018512E-01  1.965235E+01 -3.857089E-02 -3.857089E-02 _shell_0000000268   
       268   8 -2.514154E+01  4.154644E+00 -9.090949E-01  1.965235E+01  3.857089E-02 -3.857089E-02 _shell_0000000268   
