
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       266   8  3.170600E+01 -7.965914E-01 -1.086006E-02 -2.955779E-01  2.194734E-03  2.194734E-03 _shell_0000000266   
       267   1  2.997585E+01  1.978254E-01  7.784532E-02  2.396403E-01 -4.920616E-04  4.920614E-04 _shell_0000000267   
       267   2  2.717150E+01  1.963490E-01 -2.863103E-05  2.396382E-01  4.920609E-04  4.920613E-04 _shell_0000000267   
       267   3  2.997437E+01  2.475728E-01 -2.155069E-02  2.396402E-01 -4.920607E-04 -4.920611E-04 _shell_0000000267   
       267   4  2.717297E+01  2.490493E-01 -9.253519E-02  2.396383E-01  4.920615E-04 -4.920614E-04 _shell_0000000267   
       267   5  2.997585E+01  1.978254E-01  7.784532E-02  2.396403E-01  4.920616E-04 -4.920614E-04 _shell_0000000267   
       267   6  2.717150E+01  1.963490E-01 -2.863103E-05  2.396382E-01 -4.920609E-04 -4.920613E-04 _shell_0000000267   
       267   7  2.997437E+01  2.475728E-01 -2.155069E-02  2.396402E-01  4.920607E-04  4.920611E-04 _shell_0000000267   
       267   8  2.717297E+01  2.490493E-01 -9.253519E-02  2.396383E-01 -4.920615E-04  4.920614E-04 _shell_0000000267   
       268   1 -1.289562E+01  1.169648E+00  4.829077E-01  8.022332E+00  9.274492E-05 -9.274492E-05 _shell_0000000268   
       268   2 -1.268265E+01  1.169370E+00  1.206314E-01  8.022332E+00 -9.274492E-05 -9.274492E-05 _shell_0000000268   
       268   3 -1.289590E+01  1.420737E+00 -1.184856E-01  8.022332E+00  9.274492E-05  9.274492E-05 _shell_0000000268   
       268   4 -1.268237E+01  1.421015E+00 -4.794634E-01  8.022332E+00 -9.274492E-05  9.274492E-05 _shell_0000000268   
       268   5 -1.289562E+01  1.169648E+00  4.829077E-01  8.022332E+00 -9.274492E-05  9.274492E-05 _shell_0000000268   
       268   6 -1.268265E+01  1.169370E+00  1.206314E-01  8.022332E+00  9.274492E-05  9.274492E-05 _shell_0000000268   
       268   7 -1.289590E+01  1.420737E+00 -1.184856E-01  8.022332E+00 -9.274492E-05 -9.274492E-05 _shell_0000000268   
       268   8 -1.268237E+01  1.421015E+00 -4.794634E-01  8.022332E+00  9.274492E-05 -9.274492E-05 _shell_0000000268   
       269   1 -1.030867E+01  2.530686E+00  5.096814E-01  9.603745E+00  6.787062E-03 -6.787062E-03 _shell_0000000269   
       269   2 -1.037581E+01  2.510324E+00  8.449795E-02  9.603745E+00 -6.787062E-03 -6.787062E-03 _shell_0000000269   
       269   3 -1.032903E+01  2.398178E+00 -1.736276E-01  9.603745E+00  6.787062E-03  6.787062E-03 _shell_0000000269   
       269   4 -1.035545E+01  2.418539E+00 -5.037922E-01  9.603745E+00 -6.787062E-03  6.787062E-03 _shell_0000000269   
       269   5 -1.030867E+01  2.530686E+00  5.096814E-01  9.603745E+00 -6.787062E-03  6.787062E-03 _shell_0000000269   
       269   6 -1.037581E+01  2.510324E+00  8.449795E-02  9.603745E+00  6.787062E-03  6.787062E-03 _shell_0000000269   
       269   7 -1.032903E+01  2.398178E+00 -1.736276E-01  9.603745E+00 -6.787062E-03 -6.787062E-03 _shell_0000000269   
       269   8 -1.035545E+01  2.418539E+00 -5.037922E-01  9.603745E+00  6.787062E-03 -6.787062E-03 _shell_0000000269   
       270   1 -1.164796E+01  2.529112E+00  4.525040E-01  1.027266E+01  6.360930E-03 -6.360930E-03 _shell_0000000270   
       270   2 -1.076856E+01  2.510030E+00  8.085816E-02  1.027266E+01 -6.360930E-03 -6.360930E-03 _shell_0000000270   
       270   3 -1.166704E+01  2.945708E+00 -7.934695E-02  1.027266E+01  6.360930E-03  6.360930E-03 _shell_0000000270   
