
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       271   4 -6.965274E+00  1.456883E-01  1.446619E-02  4.812968E+00 -4.141249E-04 -4.141249E-04 _shell_0000000271   
       271   5 -8.740857E+00  1.076490E-01 -1.702997E-02  4.812968E+00 -4.141249E-04 -4.141249E-04 _shell_0000000271   
       271   6 -8.739614E+00  1.469307E-01  1.836048E-02  4.812968E+00 -4.141249E-04  4.141249E-04 _shell_0000000271   
       271   7 -6.964032E+00  1.088914E-01 -1.512650E-02  4.812968E+00  4.141249E-04 -4.141249E-04 _shell_0000000271   
       271   8 -6.965274E+00  1.456883E-01  1.446619E-02  4.812968E+00  4.141249E-04  4.141249E-04 _shell_0000000271   
       272   1 -8.596985E+00  1.369505E-01  1.807895E-02  4.817024E+00  4.157193E-04 -4.157193E-04 _shell_0000000272   
       272   2 -6.847591E+00  1.357033E-01  1.416494E-02  4.817024E+00 -4.157193E-04 -4.157193E-04 _shell_0000000272   
       272   3 -8.598232E+00  9.799763E-02 -1.676419E-02  4.817024E+00  4.157193E-04  4.157193E-04 _shell_0000000272   
       272   4 -6.846344E+00  9.924479E-02 -1.485813E-02  4.817024E+00 -4.157193E-04  4.157193E-04 _shell_0000000272   
       272   5 -8.596985E+00  1.369505E-01  1.807895E-02  4.817024E+00 -4.157193E-04  4.157193E-04 _shell_0000000272   
       272   6 -6.847591E+00  1.357033E-01  1.416494E-02  4.817024E+00  4.157193E-04  4.157193E-04 _shell_0000000272   
       272   7 -8.598232E+00  9.799763E-02 -1.676419E-02  4.817024E+00 -4.157193E-04 -4.157193E-04 _shell_0000000272   
       272   8 -6.846344E+00  9.924479E-02 -1.485813E-02  4.817024E+00  4.157193E-04 -4.157193E-04 _shell_0000000272   
       273   1 -2.578332E+00  1.393319E-01  6.961617E-03  4.988258E+00  4.251633E-04 -4.251633E-04 _shell_0000000273   
       273   2 -7.966957E-01  1.380564E-01  4.135213E-03  4.988258E+00 -4.251633E-04 -4.251633E-04 _shell_0000000273   
       273   3 -2.579608E+00  1.220162E-01 -6.787885E-03  4.988258E+00  4.251633E-04  4.251633E-04 _shell_0000000273   
       273   4 -7.954202E-01  1.232917E-01 -3.662003E-03  4.988258E+00 -4.251633E-04  4.251633E-04 _shell_0000000273   
       273   5 -2.578332E+00  1.393319E-01  6.961617E-03  4.988258E+00 -4.251633E-04  4.251633E-04 _shell_0000000273   
       273   6 -7.966957E-01  1.380564E-01  4.135213E-03  4.988258E+00  4.251633E-04  4.251633E-04 _shell_0000000273   
       273   7 -2.579608E+00  1.220162E-01 -6.787885E-03  4.988258E+00 -4.251633E-04 -4.251633E-04 _shell_0000000273   
       273   8 -7.954202E-01  1.232917E-01 -3.662003E-03  4.988258E+00  4.251633E-04 -4.251633E-04 _shell_0000000273   
       274   1 -1.491257E+00 -1.781959E-01 -3.507823E-02  7.405344E-01 -3.918909E-04  3.918909E-04 _shell_0000000274   
       274   2 -1.370446E+00 -1.793715E-01 -7.065923E-02  7.405344E-01  3.918909E-04  3.918909E-04 _shell_0000000274   
       274   3 -1.492433E+00 -5.320971E-02  7.829958E-02  7.405344E-01 -3.918909E-04 -3.918909E-04 _shell_0000000274   
       274   4 -1.369270E+00 -5.203404E-02  4.820505E-02  7.405344E-01  3.918909E-04 -3.918909E-04 _shell_0000000274   
       274   5 -1.491257E+00 -1.781959E-01 -3.507823E-02  7.405344E-01  3.918909E-04 -3.918909E-04 _shell_0000000274   
       274   6 -1.370446E+00 -1.793715E-01 -7.065923E-02  7.405344E-01 -3.918909E-04 -3.918909E-04 _shell_0000000274   
       274   7 -1.492433E+00 -5.320971E-02  7.829958E-02  7.405344E-01  3.918909E-04  3.918909E-04 _shell_0000000274   
       274   8 -1.369270E+00 -5.203404E-02  4.820505E-02  7.405344E-01 -3.918909E-04  3.918909E-04 _shell_0000000274   
       275   1 -9.364122E-01 -7.817073E-02  3.627287E-02  5.964705E-01  1.276954E-04 -1.276954E-04 _shell_0000000275   
       275   2 -1.060910E+00 -7.855382E-02  7.225803E-02  5.964705E-01 -1.276954E-04 -1.276954E-04 _shell_0000000275   
       275   3 -9.367953E-01 -1.840781E-01 -6.184654E-02  5.964705E-01  1.276954E-04  1.276954E-04 _shell_0000000275   
       275   4 -1.060527E+00 -1.836951E-01 -2.407365E-02  5.964705E-01 -1.276954E-04  1.276954E-04 _shell_0000000275   
       275   5 -9.364122E-01 -7.817073E-02  3.627287E-02  5.964705E-01 -1.276954E-04  1.276954E-04 _shell_0000000275   
       275   6 -1.060910E+00 -7.855382E-02  7.225803E-02  5.964705E-01  1.276954E-04  1.276954E-04 _shell_0000000275   
       275   7 -9.367953E-01 -1.840781E-01 -6.184654E-02  5.964705E-01 -1.276954E-04 -1.276954E-04 _shell_0000000275   
       275   8 -1.060527E+00 -1.836951E-01 -2.407365E-02  5.964705E-01  1.276954E-04 -1.276954E-04 _shell_0000000275   
       276   1 -1.620629E+00 -2.156006E-01  3.673085E-02  1.201090E+00  3.648468E-04 -3.648468E-04 _shell_0000000276   
       276   2 -1.656799E+00 -2.166951E-01  8.275639E-02  1.201090E+00 -3.648468E-04 -3.648468E-04 _shell_0000000276   
       276   3 -1.621723E+00 -3.510654E-01 -7.759096E-02  1.201090E+00  3.648468E-04  3.648468E-04 _shell_0000000276   
       276   4 -1.655705E+00 -3.499708E-01 -2.645756E-02  1.201090E+00 -3.648468E-04  3.648468E-04 _shell_0000000276   
       276   5 -1.620629E+00 -2.156006E-01  3.673085E-02  1.201090E+00 -3.648468E-04  3.648468E-04 _shell_0000000276   
       276   6 -1.656799E+00 -2.166951E-01  8.275639E-02  1.201090E+00  3.648468E-04  3.648468E-04 _shell_0000000276   
       276   7 -1.621723E+00 -3.510654E-01 -7.759096E-02  1.201090E+00 -3.648468E-04 -3.648468E-04 _shell_0000000276   
       276   8 -1.655705E+00 -3.499708E-01 -2.645756E-02  1.201090E+00  3.648468E-04 -3.648468E-04 _shell_0000000276   
       277   1 -1.198400E+00 -3.763969E-01 -7.228372E-02  9.910555E-01  1.454149E-04  1.454149E-04 _shell_0000000277   
       277   2 -1.197964E+00 -2.600477E-01  2.661651E-02  9.910555E-01  1.454149E-04 -1.454149E-04 _shell_0000000277   
       277   3 -1.230337E+00 -3.759607E-01 -1.727953E-02  9.910555E-01 -1.454149E-04  1.454149E-04 _shell_0000000277   
       277   4 -1.230773E+00 -2.604840E-01  7.958489E-02  9.910555E-01 -1.454149E-04 -1.454149E-04 _shell_0000000277   
       277   5 -1.198400E+00 -3.763969E-01 -7.228372E-02  9.910555E-01 -1.454149E-04 -1.454149E-04 _shell_0000000277   
       277   6 -1.197964E+00 -2.600477E-01  2.661651E-02  9.910555E-01 -1.454149E-04  1.454149E-04 _shell_0000000277   
       277   7 -1.230337E+00 -3.759607E-01 -1.727953E-02  9.910555E-01  1.454149E-04 -1.454149E-04 _shell_0000000277   
       277   8 -1.230773E+00 -2.604840E-01  7.958489E-02  9.910555E-01  1.454149E-04  1.454149E-04 _shell_0000000277   
       278   1  3.221925E+01 -5.465311E-01 -2.305642E-02  3.149437E+00  5.576120E-04 -5.576120E-04 _shell_0000000278   
       278   2  3.451091E+01 -5.482039E-01 -5.912674E-02  3.149437E+00 -5.576120E-04 -5.576120E-04 _shell_0000000278   
       278   3  3.221757E+01 -4.123269E-01  5.681528E-02  3.149437E+00  5.576120E-04  5.576120E-04 _shell_0000000278   
       278   4  3.451259E+01 -4.106540E-01  2.855150E-02  3.149437E+00 -5.576120E-04  5.576120E-04 _shell_0000000278   
       278   5  3.221925E+01 -5.465311E-01 -2.305642E-02  3.149437E+00 -5.576120E-04  5.576120E-04 _shell_0000000278   
       278   6  3.451091E+01 -5.482039E-01 -5.912674E-02  3.149437E+00  5.576120E-04  5.576120E-04 _shell_0000000278   
       278   7  3.221757E+01 -4.123269E-01  5.681528E-02  3.149437E+00 -5.576120E-04 -5.576120E-04 _shell_0000000278   
       278   8  3.451259E+01 -4.106540E-01  2.855150E-02  3.149437E+00  5.576120E-04 -5.576120E-04 _shell_0000000278   
       279   1  3.048885E+01 -5.425509E-01  2.314189E-02  3.472012E+00 -5.491535E-04  5.491535E-04 _shell_0000000279   
       279   2  2.821143E+01 -5.441984E-01  5.377704E-02  3.472012E+00  5.491535E-04  5.491535E-04 _shell_0000000279   
       279   3  3.048720E+01 -6.868491E-01 -5.654119E-02  3.472012E+00 -5.491535E-04 -5.491535E-04 _shell_0000000279   
       279   4  2.821308E+01 -6.852017E-01 -1.821788E-02  3.472012E+00  5.491535E-04 -5.491535E-04 _shell_0000000279   
       279   5  3.048885E+01 -5.425509E-01  2.314189E-02  3.472012E+00  5.491535E-04 -5.491535E-04 _shell_0000000279   
       279   6  2.821143E+01 -5.441984E-01  5.377704E-02  3.472012E+00 -5.491535E-04 -5.491535E-04 _shell_0000000279   
       279   7  3.048720E+01 -6.868491E-01 -5.654119E-02  3.472012E+00  5.491535E-04  5.491535E-04 _shell_0000000279   
       279   8  2.821308E+01 -6.852017E-01 -1.821788E-02  3.472012E+00 -5.491535E-04  5.491535E-04 _shell_0000000279   
       280   1  3.079452E+01 -8.074730E-01 -5.864985E-02  3.318464E+00 -5.339112E-04 -5.339113E-04 _shell_0000000280   
       280   2  3.079613E+01 -6.608713E-01  1.873730E-02  3.318464E+00 -5.339114E-04  5.339114E-04 _shell_0000000280   
       280   3  2.851075E+01 -8.058713E-01 -1.356066E-02  3.318464E+00  5.339114E-04 -5.339114E-04 _shell_0000000280   
       280   4  2.850915E+01 -6.624731E-01  5.635169E-02  3.318464E+00  5.339113E-04  5.339113E-04 _shell_0000000280   
       280   5  3.079452E+01 -8.074730E-01 -5.864985E-02  3.318464E+00  5.339112E-04  5.339113E-04 _shell_0000000280   
       280   6  3.079613E+01 -6.608713E-01  1.873730E-02  3.318464E+00  5.339114E-04 -5.339114E-04 _shell_0000000280   
       280   7  2.851075E+01 -8.058713E-01 -1.356066E-02  3.318464E+00 -5.339114E-04  5.339114E-04 _shell_0000000280   
       280   8  2.850915E+01 -6.624731E-01  5.635169E-02  3.318464E+00 -5.339113E-04 -5.339113E-04 _shell_0000000280   
       281   1  3.137320E+01 -9.181495E-01  8.218807E-03  2.923169E+00 -4.850439E-04  4.850429E-04 _shell_0000000281   
       281   2  2.907523E+01 -9.196059E-01  6.125862E-02  2.923163E+00  4.850411E-04  4.850424E-04 _shell_0000000281   
       281   3  3.137171E+01 -1.062764E+00 -6.230702E-02  2.923166E+00 -4.850404E-04 -4.850417E-04 _shell_0000000281   
       281   4  2.907666E+01 -1.061308E+00 -2.474520E-03  2.923161E+00  4.850438E-04 -4.850427E-04 _shell_0000000281   
