
                        S T E P       1


                                INCREMENT     1


 internal energy density (elem, integ.pnt.,energy) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01

       330   5  2.680623E-09
       330   6  2.833991E-09
       330   7  2.669878E-09
       330   8  2.822750E-09
       331   1  2.952840E-09
       331   2  2.999020E-09
       331   3  2.963684E-09
       331   4  3.010086E-09
       331   5  2.952840E-09
       331   6  2.999020E-09
       331   7  2.963684E-09
       331   8  3.010086E-09
       332   1  2.826183E-09
       332   2  2.796009E-09
       332   3  2.853334E-09
       332   4  2.823011E-09
       332   5  2.826183E-09
       332   6  2.796009E-09
       332   7  2.853334E-09
       332   8  2.823011E-09
       333   1  2.990210E-09
       333   2  2.959796E-09
       333   3  3.311482E-09
       333   4  3.270370E-09
       333   5  2.990210E-09
       333   6  2.959796E-09
       333   7  3.311482E-09
       333   8  3.270370E-09
       334   1  3.110442E-09
       334   2  2.979866E-09
       334   3  3.041637E-09
       334   4  2.913049E-09
       334   5  3.110442E-09
       334   6  2.979866E-09
       334   7  3.041637E-09
       334   8  2.913049E-09
       335   1  2.414856E-09
       335   2  3.625885E-09
       335   3  2.329074E-09
       335   4  3.548999E-09
       335   5  2.414856E-09
       335   6  3.625885E-09
       335   7  2.329074E-09
       335   8  3.548999E-09
       336   1  1.980226E-09
       336   2  1.969512E-09
       336   3  8.974825E-10
       336   4  8.203297E-10
       336   5  1.980226E-09
       336   6  1.969512E-09
       336   7  8.974825E-10
       336   8  8.203297E-10
       337   1  5.969111E-04
       337   2  5.742622E-04
       337   3  7.564087E-04
       337   4  7.292791E-04
       337   5  5.969111E-04
       337   6  5.742622E-04
       337   7  7.564087E-04
       337   8  7.292791E-04
       338   1  1.152468E-03
       338   2  9.324984E-04
       338   3  1.155585E-03
       338   4  9.353486E-04
       338   5  1.152468E-03
       338   6  9.324984E-04
       338   7  1.155585E-03
       338   8  9.353486E-04
       339   1  1.711145E-03
       339   2  1.450655E-03
       339   3  1.710151E-03
       339   4  1.449490E-03
       339   5  1.711145E-03
       339   6  1.450655E-03
       339   7  1.710151E-03
       339   8  1.449490E-03
