
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
      1138   3  2.020949E+01  2.903288E-01  9.948938E-02  4.308101E-01  4.571695E-02 -4.571694E-02 _shell_0000001138   
      1138   4  2.007234E+01 -1.440110E-01 -6.613571E-01  4.308101E-01  4.571695E-02  4.571693E-02 _shell_0000001138   
      1138   5  2.172538E+01  1.531780E-01 -4.194280E-02  4.308100E-01  4.571696E-02  4.571694E-02 _shell_0000001138   
      1138   6  2.186253E+01 -6.860263E-03 -1.627521E-01  4.308099E-01  4.571694E-02 -4.571694E-02 _shell_0000001138   
      1138   7  2.020949E+01  2.903288E-01  9.948938E-02  4.308101E-01 -4.571695E-02  4.571694E-02 _shell_0000001138   
      1138   8  2.007234E+01 -1.440110E-01 -6.613571E-01  4.308101E-01 -4.571695E-02 -4.571693E-02 _shell_0000001138   
      1139   1 -5.108457E+01 -2.025005E+00 -3.518650E-01  8.113545E+00  3.844817E-03  3.844817E-03 _shell_0000001139   
      1139   2 -5.107304E+01 -1.615458E+00  1.249005E-01  8.113545E+00  3.844817E-03 -3.844817E-03 _shell_0000001139   
      1139   3 -4.787214E+01 -2.013471E+00 -6.287708E-02  8.113545E+00 -3.844817E-03  3.844817E-03 _shell_0000001139   
      1139   4 -4.788368E+01 -1.626992E+00  3.600610E-01  8.113545E+00 -3.844817E-03 -3.844817E-03 _shell_0000001139   
      1139   5 -5.108457E+01 -2.025005E+00 -3.518650E-01  8.113545E+00 -3.844817E-03 -3.844817E-03 _shell_0000001139   
      1139   6 -5.107304E+01 -1.615458E+00  1.249005E-01  8.113545E+00 -3.844817E-03  3.844817E-03 _shell_0000001139   
      1139   7 -4.787214E+01 -2.013471E+00 -6.287708E-02  8.113545E+00  3.844817E-03 -3.844817E-03 _shell_0000001139   
      1139   8 -4.788368E+01 -1.626992E+00  3.600610E-01  8.113545E+00  3.844817E-03  3.844817E-03 _shell_0000001139   
      1140   1 -4.591407E+01 -2.861119E+00  3.497937E-02  9.687391E+00  5.193009E-03 -5.193009E-03 _shell_0000001140   
      1140   2 -4.241589E+01 -2.876698E+00  3.069969E-01  9.687391E+00 -5.193009E-03 -5.193009E-03 _shell_0000001140   
      1140   3 -4.592965E+01 -3.120534E+00 -3.235696E-01  9.687391E+00  5.193009E-03  5.193009E-03 _shell_0000001140   
      1140   4 -4.240031E+01 -3.104955E+00  2.115006E-02  9.687391E+00 -5.193009E-03  5.193009E-03 _shell_0000001140   
      1140   5 -4.591407E+01 -2.861119E+00  3.497937E-02  9.687391E+00 -5.193009E-03  5.193009E-03 _shell_0000001140   
      1140   6 -4.241589E+01 -2.876698E+00  3.069969E-01  9.687391E+00  5.193009E-03  5.193009E-03 _shell_0000001140   
      1140   7 -4.592965E+01 -3.120534E+00 -3.235696E-01  9.687391E+00 -5.193009E-03 -5.193009E-03 _shell_0000001140   
      1140   8 -4.240031E+01 -3.104955E+00  2.115006E-02  9.687391E+00  5.193009E-03 -5.193009E-03 _shell_0000001140   
      1141   1 -2.707652E+01 -1.812320E+00 -1.635352E-01  2.264878E+00  3.186697E-04  3.186697E-04 _shell_0000001141   
      1141   2 -2.707556E+01 -1.654056E+00 -1.753400E-02  2.264878E+00  3.186697E-04 -3.186697E-04 _shell_0000001141   
      1141   3 -2.581562E+01 -1.811364E+00  3.063373E-02  2.264878E+00 -3.186697E-04  3.186697E-04 _shell_0000001141   
      1141   4 -2.581658E+01 -1.655012E+00  1.721735E-01  2.264878E+00 -3.186697E-04 -3.186697E-04 _shell_0000001141   
      1141   5 -2.707652E+01 -1.812320E+00 -1.635352E-01  2.264878E+00 -3.186697E-04 -3.186697E-04 _shell_0000001141   
      1141   6 -2.707556E+01 -1.654056E+00 -1.753400E-02  2.264878E+00 -3.186697E-04  3.186697E-04 _shell_0000001141   
      1141   7 -2.581562E+01 -1.811364E+00  3.063373E-02  2.264878E+00  3.186697E-04 -3.186697E-04 _shell_0000001141   
      1141   8 -2.581658E+01 -1.655012E+00  1.721735E-01  2.264878E+00  3.186697E-04  3.186697E-04 _shell_0000001141   
      1142   1 -2.770548E+01 -1.545961E+00 -1.341421E-03  3.037636E+00  1.360275E-03 -1.360275E-03 _shell_0000001142   
      1142   2 -2.642411E+01 -1.550042E+00  1.736080E-01  3.037636E+00 -1.360275E-03 -1.360275E-03 _shell_0000001142   
      1142   3 -2.770956E+01 -1.779993E+00 -1.729074E-01  3.037636E+00  1.360275E-03  1.360275E-03 _shell_0000001142   
      1142   4 -2.642003E+01 -1.775913E+00  2.108588E-02  3.037636E+00 -1.360275E-03  1.360275E-03 _shell_0000001142   
      1142   5 -2.770548E+01 -1.545961E+00 -1.341421E-03  3.037636E+00 -1.360275E-03  1.360275E-03 _shell_0000001142   
      1142   6 -2.642411E+01 -1.550042E+00  1.736080E-01  3.037636E+00  1.360275E-03  1.360275E-03 _shell_0000001142   
      1142   7 -2.770956E+01 -1.779993E+00 -1.729074E-01  3.037636E+00 -1.360275E-03 -1.360275E-03 _shell_0000001142   
      1142   8 -2.642003E+01 -1.775913E+00  2.108588E-02  3.037636E+00  1.360275E-03 -1.360275E-03 _shell_0000001142   
      1143   1 -2.039263E+01 -2.454862E+00  1.394599E+00  3.594707E+00 -1.230023E-01 -1.230023E-01 _shell_0000001143   
      1143   2 -2.076163E+01  2.477284E-01 -3.114331E-01  3.594707E+00 -1.230023E-01  1.230023E-01 _shell_0000001143   
      1143   3 -2.153975E+01 -2.823869E+00 -4.584289E-02  3.594707E+00  1.230023E-01 -1.230023E-01 _shell_0000001143   
      1143   4 -2.117074E+01  6.167352E-01 -2.984376E-02  3.594707E+00  1.230023E-01  1.230023E-01 _shell_0000001143   
      1143   5 -2.039263E+01 -2.454862E+00  1.394599E+00  3.594707E+00  1.230023E-01  1.230023E-01 _shell_0000001143   
      1143   6 -2.076163E+01  2.477284E-01 -3.114331E-01  3.594707E+00  1.230023E-01 -1.230023E-01 _shell_0000001143   
      1143   7 -2.153975E+01 -2.823869E+00 -4.584289E-02  3.594707E+00 -1.230023E-01  1.230023E-01 _shell_0000001143   
      1143   8 -2.117074E+01  6.167352E-01 -2.984376E-02  3.594707E+00 -1.230023E-01 -1.230023E-01 _shell_0000001143   
      1144   1 -1.838426E+01  1.408135E+00  1.547976E-01  4.261623E+00  1.801981E-02 -1.801981E-02 _shell_0000001144   
      1144   2 -2.053675E+01  1.354075E+00 -1.319380E-03  4.261623E+00 -1.801981E-02 -1.801981E-02 _shell_0000001144   
      1144   3 -1.843832E+01  1.954870E+00  9.353082E-02  4.261623E+00  1.801981E-02  1.801981E-02 _shell_0000001144   
      1144   4 -2.048269E+01  2.008930E+00  1.896912E-01  4.261623E+00 -1.801981E-02  1.801981E-02 _shell_0000001144   
      1144   5 -1.838426E+01  1.408135E+00  1.547976E-01  4.261623E+00 -1.801981E-02  1.801981E-02 _shell_0000001144   
      1144   6 -2.053675E+01  1.354075E+00 -1.319380E-03  4.261623E+00  1.801981E-02  1.801981E-02 _shell_0000001144   
      1144   7 -1.843832E+01  1.954870E+00  9.353082E-02  4.261623E+00 -1.801981E-02 -1.801981E-02 _shell_0000001144   
      1144   8 -2.048269E+01  2.008930E+00  1.896912E-01  4.261623E+00  1.801981E-02 -1.801981E-02 _shell_0000001144   
      1145   1 -1.686630E-06 -5.754769E-06 -2.712844E-07  5.863852E-06  2.237368E-09  2.237368E-09 _shell_0000001145   
      1145   2 -1.679918E-06 -5.401435E-06 -8.017207E-08  5.863852E-06  2.237368E-09 -2.237368E-09 _shell_0000001145   
      1145   3 -1.079894E-06 -5.748056E-06  1.196085E-07  5.863852E-06 -2.237368E-09  2.237368E-09 _shell_0000001145   
      1145   4 -1.086606E-06 -5.408148E-06  2.793977E-07  5.863852E-06 -2.237368E-09 -2.237368E-09 _shell_0000001145   
      1145   5 -1.686630E-06 -5.754769E-06 -2.712844E-07  5.863852E-06 -2.237368E-09 -2.237368E-09 _shell_0000001145   
      1145   6 -1.679918E-06 -5.401435E-06 -8.017207E-08  5.863852E-06 -2.237368E-09  2.237368E-09 _shell_0000001145   
      1145   7 -1.079894E-06 -5.748056E-06  1.196085E-07  5.863852E-06  2.237368E-09 -2.237368E-09 _shell_0000001145   
      1145   8 -1.086606E-06 -5.408148E-06  2.793977E-07  5.863852E-06  2.237368E-09  2.237368E-09 _shell_0000001145   
      1146   1  3.794081E+01 -6.134436E-01  5.152026E-03  7.052435E-01  1.136405E-03 -1.136405E-03 _shell_0000001146   
      1146   2  3.565855E+01 -6.100343E-01  8.458744E-02  7.052435E-01 -1.136405E-03 -1.136405E-03 _shell_0000001146   
      1146   3  3.794422E+01 -5.775856E-01 -6.851746E-02  7.052435E-01  1.136405E-03  1.136405E-03 _shell_0000001146   
      1146   4  3.565514E+01 -5.809948E-01 -4.991723E-03  7.052435E-01 -1.136405E-03  1.136405E-03 _shell_0000001146   
      1146   5  3.794081E+01 -6.134436E-01  5.152026E-03  7.052435E-01 -1.136405E-03  1.136405E-03 _shell_0000001146   
      1146   6  3.565855E+01 -6.100343E-01  8.458744E-02  7.052435E-01  1.136405E-03  1.136405E-03 _shell_0000001146   
      1146   7  3.794422E+01 -5.775856E-01 -6.851746E-02  7.052435E-01 -1.136405E-03 -1.136405E-03 _shell_0000001146   
      1146   8  3.565514E+01 -5.809948E-01 -4.991723E-03  7.052435E-01  1.136405E-03 -1.136405E-03 _shell_0000001146   
      1147   1  3.516709E+01 -1.298010E+00  6.229059E-03  3.501634E+00 -1.892022E-03  1.892022E-03 _shell_0000001147   
      1147   2  3.329143E+01 -1.303686E+00  1.635585E-01  3.501634E+00  1.892022E-03  1.892022E-03 _shell_0000001147   
      1147   3  3.516142E+01 -1.452524E+00 -1.545839E-01  3.501634E+00 -1.892022E-03 -1.892022E-03 _shell_0000001147   
      1147   4  3.329711E+01 -1.446848E+00  2.923377E-02  3.501634E+00  1.892022E-03 -1.892022E-03 _shell_0000001147   
      1147   5  3.516709E+01 -1.298010E+00  6.229059E-03  3.501634E+00  1.892022E-03 -1.892022E-03 _shell_0000001147   
      1147   6  3.329143E+01 -1.303686E+00  1.635585E-01  3.501634E+00 -1.892022E-03 -1.892022E-03 _shell_0000001147   
      1147   7  3.516142E+01 -1.452524E+00 -1.545839E-01  3.501634E+00  1.892022E-03  1.892022E-03 _shell_0000001147   
      1147   8  3.329711E+01 -1.446848E+00  2.923377E-02  3.501634E+00 -1.892022E-03  1.892022E-03 _shell_0000001147   
      1148   1  2.926031E+01  1.715052E+00  2.067702E-01  4.243242E+00 -2.540639E-03  2.540639E-03 _shell_0000001148   
      1148   2  2.749190E+01  1.707430E+00  1.198060E-02  4.243242E+00  2.540639E-03  2.540639E-03 _shell_0000001148   
      1148   3  2.925269E+01  1.242551E+00 -5.004570E-02  4.243242E+00 -2.540639E-03 -2.540639E-03 _shell_0000001148   
      1148   4  2.749952E+01  1.250173E+00 -2.092663E-01  4.243242E+00  2.540639E-03 -2.540639E-03 _shell_0000001148   
      1148   5  2.926031E+01  1.715052E+00  2.067702E-01  4.243242E+00  2.540639E-03 -2.540639E-03 _shell_0000001148   
      1148   6  2.749190E+01  1.707430E+00  1.198060E-02  4.243242E+00 -2.540639E-03 -2.540639E-03 _shell_0000001148   
      1148   7  2.925269E+01  1.242551E+00 -5.004570E-02  4.243242E+00  2.540639E-03  2.540639E-03 _shell_0000001148   
      1148   8  2.749952E+01  1.250173E+00 -2.092663E-01  4.243242E+00 -2.540639E-03  2.540639E-03 _shell_0000001148   
      1149   1  2.612545E+01 -5.115827E-01 -1.380500E-02  5.447167E-01  2.215306E-03 -2.215306E-03 _shell_0000001149   
      1149   2  2.479446E+01 -5.049368E-01  2.414683E-02  5.447167E-01 -2.215306E-03 -2.215306E-03 _shell_0000001149   
      1149   3  2.613209E+01 -1.045698E-01 -1.341452E-02  5.447167E-01  2.215306E-03  2.215306E-03 _shell_0000001149   
      1149   4  2.478782E+01 -1.112157E-01 -6.476962E-03  5.447167E-01 -2.215306E-03  2.215306E-03 _shell_0000001149   
      1149   5  2.612545E+01 -5.115827E-01 -1.380500E-02  5.447167E-01 -2.215306E-03  2.215306E-03 _shell_0000001149   
      1149   6  2.479446E+01 -5.049368E-01  2.414683E-02  5.447167E-01  2.215306E-03  2.215306E-03 _shell_0000001149   
      1149   7  2.613209E+01 -1.045698E-01 -1.341452E-02  5.447167E-01 -2.215306E-03 -2.215306E-03 _shell_0000001149   
      1149   8  2.478782E+01 -1.112157E-01 -6.476962E-03  5.447167E-01  2.215306E-03 -2.215306E-03 _shell_0000001149   
      1150   1  2.431929E+01  2.919953E-01  6.597760E-02  2.761299E+00 -4.038151E-03  4.038151E-03 _shell_0000001150   
      1150   2  2.353931E+01  2.798809E-01  4.002185E-02  2.761299E+00  4.038151E-03  4.038151E-03 _shell_0000001150   
      1150   3  2.430718E+01 -1.140883E-01 -5.662395E-02  2.761299E+00 -4.038151E-03 -4.038151E-03 _shell_0000001150   
      1150   4  2.355143E+01 -1.019738E-01 -2.604559E-02  2.761299E+00  4.038151E-03 -4.038151E-03 _shell_0000001150   
      1150   5  2.431929E+01  2.919953E-01  6.597760E-02  2.761299E+00  4.038151E-03 -4.038151E-03 _shell_0000001150   
      1150   6  2.353931E+01  2.798809E-01  4.002185E-02  2.761299E+00 -4.038151E-03 -4.038151E-03 _shell_0000001150   
      1150   7  2.430718E+01 -1.140883E-01 -5.662395E-02  2.761299E+00  4.038151E-03  4.038151E-03 _shell_0000001150   
      1150   8  2.355143E+01 -1.019738E-01 -2.604559E-02  2.761299E+00 -4.038151E-03  4.038151E-03 _shell_0000001150   
      1151   1  2.170669E+01  7.598344E-01  7.269237E-02 -1.794300E-02  4.239228E-03 -4.239228E-03 _shell_0000001151   
      1151   2  2.092789E+01  7.725521E-01  2.094356E-02 -1.794300E-02 -4.239228E-03 -4.239228E-03 _shell_0000001151   
      1151   3  2.171941E+01  1.039014E+00  1.541755E-02 -1.794300E-02  4.239228E-03  4.239228E-03 _shell_0000001151   
      1151   4  2.091517E+01  1.026296E+00 -9.568045E-02 -1.794300E-02 -4.239228E-03  4.239228E-03 _shell_0000001151   
      1151   5  2.170669E+01  7.598344E-01  7.269237E-02 -1.794300E-02 -4.239228E-03  4.239228E-03 _shell_0000001151   
      1151   6  2.092789E+01  7.725521E-01  2.094356E-02 -1.794300E-02  4.239228E-03  4.239228E-03 _shell_0000001151   
      1151   7  2.171941E+01  1.039014E+00  1.541755E-02 -1.794300E-02 -4.239228E-03 -4.239228E-03 _shell_0000001151   
      1151   8  2.091517E+01  1.026296E+00 -9.568045E-02 -1.794300E-02  4.239228E-03 -4.239228E-03 _shell_0000001151   
      1152   1  1.831672E+01 -1.492122E+00 -2.121654E-03  2.410920E+00  1.202143E-03 -1.202143E-03 _shell_0000001152   
      1152   2  1.723909E+01 -1.488516E+00  2.950274E-01  2.410920E+00 -1.202143E-03 -1.202143E-03 _shell_0000001152   
      1152   3  1.832033E+01 -1.855631E+00 -2.265460E-01  2.410920E+00  1.202143E-03  1.202143E-03 _shell_0000001152   
      1152   4  1.723548E+01 -1.859237E+00  5.377307E-02  2.410920E+00 -1.202143E-03  1.202143E-03 _shell_0000001152   
      1152   5  1.831672E+01 -1.492122E+00 -2.121654E-03  2.410920E+00 -1.202143E-03  1.202143E-03 _shell_0000001152   
      1152   6  1.723909E+01 -1.488516E+00  2.950274E-01  2.410920E+00  1.202143E-03  1.202143E-03 _shell_0000001152   
      1152   7  1.832033E+01 -1.855631E+00 -2.265460E-01  2.410920E+00 -1.202143E-03 -1.202143E-03 _shell_0000001152   
      1152   8  1.723548E+01 -1.859237E+00  5.377307E-02  2.410920E+00  1.202143E-03 -1.202143E-03 _shell_0000001152   
      1153   1  2.101845E-05  1.218977E-05  3.644272E-06  7.698172E-06  2.723567E-07 -2.723567E-07 _shell_0000001153   
      1153   2  2.221337E-05  1.300684E-05 -8.868266E-08  7.698172E-06 -2.723567E-07 -2.723567E-07 _shell_0000001153   
      1153   3  2.183552E-05  1.460401E-05  3.207176E-06  7.698172E-06  2.723567E-07  2.723567E-07 _shell_0000001153   
      1153   4  2.139630E-05  1.378694E-05 -4.338773E-06  7.698172E-06 -2.723567E-07  2.723567E-07 _shell_0000001153   
      1153   5  2.101845E-05  1.218977E-05  3.644272E-06  7.698172E-06 -2.723567E-07  2.723567E-07 _shell_0000001153   
      1153   6  2.221337E-05  1.300684E-05 -8.868266E-08  7.698172E-06  2.723567E-07  2.723567E-07 _shell_0000001153   
      1153   7  2.183552E-05  1.460401E-05  3.207176E-06  7.698172E-06 -2.723567E-07 -2.723567E-07 _shell_0000001153   
      1153   8  2.139630E-05  1.378694E-05 -4.338773E-06  7.698172E-06  2.723567E-07 -2.723567E-07 _shell_0000001153   
      1154   1  2.002765E-05  6.379375E-06  2.010191E-06  1.557330E-05  1.625113E-08 -1.625113E-08 _shell_0000001154   
      1154   2  1.894885E-05  6.428129E-06  5.553208E-08  1.557330E-05 -1.625113E-08 -1.625113E-08 _shell_0000001154   
      1154   3  2.007640E-05  7.045761E-06  2.229147E-06  1.557330E-05  1.625113E-08  1.625113E-08 _shell_0000001154   
      1154   4  1.890009E-05  6.997007E-06  4.697233E-08  1.557330E-05 -1.625113E-08  1.625113E-08 _shell_0000001154   
      1154   5  2.002765E-05  6.379375E-06  2.010191E-06  1.557330E-05 -1.625113E-08  1.625113E-08 _shell_0000001154   
      1154   6  1.894885E-05  6.428129E-06  5.553208E-08  1.557330E-05  1.625113E-08  1.625113E-08 _shell_0000001154   
      1154   7  2.007640E-05  7.045761E-06  2.229147E-06  1.557330E-05 -1.625113E-08 -1.625113E-08 _shell_0000001154   
      1154   8  1.890009E-05  6.997007E-06  4.697233E-08  1.557330E-05  1.625113E-08 -1.625113E-08 _shell_0000001154   
      1155   1  4.865753E+01 -1.632876E+00 -5.810877E-02  1.064977E+00  6.813686E-04 -6.813686E-04 _shell_0000001155   
      1155   2  4.633262E+01 -1.630832E+00  1.488535E-01  1.064977E+00 -6.813686E-04 -6.813686E-04 _shell_0000001155   
      1155   3  4.865958E+01 -1.547466E+00 -1.154455E-01  1.064977E+00  6.813686E-04  6.813686E-04 _shell_0000001155   
      1155   4  4.633058E+01 -1.549510E+00  8.197770E-02  1.064977E+00 -6.813686E-04  6.813686E-04 _shell_0000001155   
      1155   5  4.865753E+01 -1.632876E+00 -5.810877E-02  1.064977E+00 -6.813686E-04  6.813686E-04 _shell_0000001155   
      1155   6  4.633262E+01 -1.630832E+00  1.488535E-01  1.064977E+00  6.813686E-04  6.813686E-04 _shell_0000001155   
      1155   7  4.865958E+01 -1.547466E+00 -1.154455E-01  1.064977E+00 -6.813686E-04 -6.813686E-04 _shell_0000001155   
      1155   8  4.633058E+01 -1.549510E+00  8.197770E-02  1.064977E+00  6.813686E-04 -6.813686E-04 _shell_0000001155   
      1156   1  4.894106E+01 -5.408033E-01 -3.266408E-02 -4.748894E-01  1.837193E-03 -1.837193E-03 _shell_0000001156   
      1156   2  4.636230E+01 -5.352917E-01  2.396850E-02 -4.748894E-01 -1.837193E-03 -1.837193E-03 _shell_0000001156   
      1156   3  4.894657E+01 -2.996175E-01 -1.256022E-02 -4.748894E-01  1.837193E-03  1.837193E-03 _shell_0000001156   
      1156   4  4.635679E+01 -3.051291E-01  1.835165E-02 -4.748894E-01 -1.837193E-03  1.837193E-03 _shell_0000001156   
      1156   5  4.894106E+01 -5.408033E-01 -3.266408E-02 -4.748894E-01 -1.837193E-03  1.837193E-03 _shell_0000001156   
      1156   6  4.636230E+01 -5.352917E-01  2.396850E-02 -4.748894E-01  1.837193E-03  1.837193E-03 _shell_0000001156   
      1156   7  4.894657E+01 -2.996175E-01 -1.256022E-02 -4.748894E-01 -1.837193E-03 -1.837193E-03 _shell_0000001156   
      1156   8  4.635679E+01 -3.051291E-01  1.835165E-02 -4.748894E-01  1.837193E-03 -1.837193E-03 _shell_0000001156   
      1157   1 -5.314924E+00 -1.174917E+01  1.795846E-01  1.542265E+01  4.876967E-02  4.876967E-02 _shell_0000001157   
      1157   2 -5.168615E+00 -7.460545E+00  1.037274E+00  1.542265E+01  4.876967E-02 -4.876967E-02 _shell_0000001157   
      1157   3 -3.769212E+00 -1.160286E+01 -1.732055E-01  1.542265E+01 -4.876967E-02  4.876967E-02 _shell_0000001157   
      1157   4 -3.915521E+00 -7.606854E+00  1.708462E-03  1.542265E+01 -4.876967E-02 -4.876967E-02 _shell_0000001157   
      1157   5 -5.314924E+00 -1.174917E+01  1.795846E-01  1.542265E+01 -4.876967E-02 -4.876967E-02 _shell_0000001157   
      1157   6 -5.168615E+00 -7.460545E+00  1.037274E+00  1.542265E+01 -4.876967E-02  4.876967E-02 _shell_0000001157   
      1157   7 -3.769212E+00 -1.160286E+01 -1.732055E-01  1.542265E+01  4.876967E-02 -4.876967E-02 _shell_0000001157   
      1157   8 -3.915521E+00 -7.606854E+00  1.708462E-03  1.542265E+01  4.876967E-02  4.876967E-02 _shell_0000001157   
      1158   1 -5.387350E+00 -8.607097E+00 -1.050484E+00  9.467589E+00 -1.060995E-01  1.060995E-01 _shell_0000001158   
      1158   2 -6.164629E+00 -8.925396E+00  5.779781E-01  9.467589E+00  1.060995E-01  1.060995E-01 _shell_0000001158   
      1158   3 -5.705648E+00 -1.499032E+01 -2.929442E+00  9.467589E+00 -1.060995E-01 -1.060995E-01 _shell_0000001158   
      1158   4 -5.846330E+00 -1.467202E+01  1.844131E-01  9.467589E+00  1.060995E-01 -1.060995E-01 _shell_0000001158   
      1158   5 -5.387350E+00 -8.607097E+00 -1.050484E+00  9.467589E+00  1.060995E-01 -1.060995E-01 _shell_0000001158   
      1158   6 -6.164629E+00 -8.925396E+00  5.779781E-01  9.467589E+00 -1.060995E-01 -1.060995E-01 _shell_0000001158   
      1158   7 -5.705648E+00 -1.499032E+01 -2.929442E+00  9.467589E+00  1.060995E-01  1.060995E-01 _shell_0000001158   
      1158   8 -5.846330E+00 -1.467202E+01  1.844131E-01  9.467589E+00 -1.060995E-01  1.060995E-01 _shell_0000001158   
      1159   1 -5.817460E+01 -3.642445E+00 -5.145627E-01  1.219233E+01  1.319118E-02  1.319118E-02 _shell_0000001159   
      1159   2 -5.813503E+01 -4.145035E+00  1.035944E-01  1.219233E+01  1.319118E-02 -1.319118E-02 _shell_0000001159   
      1159   3 -5.321442E+01 -3.602871E+00 -9.827769E-03  1.219233E+01 -1.319118E-02  1.319118E-02 _shell_0000001159   
      1159   4 -5.325400E+01 -4.184608E+00  4.236528E-01  1.219233E+01 -1.319118E-02 -1.319118E-02 _shell_0000001159   
      1159   5 -5.817460E+01 -3.642445E+00 -5.145627E-01  1.219233E+01 -1.319118E-02 -1.319118E-02 _shell_0000001159   
      1159   6 -5.813503E+01 -4.145035E+00  1.035944E-01  1.219233E+01 -1.319118E-02  1.319118E-02 _shell_0000001159   
      1159   7 -5.321442E+01 -3.602871E+00 -9.827769E-03  1.219233E+01  1.319118E-02 -1.319118E-02 _shell_0000001159   
      1159   8 -5.325400E+01 -4.184608E+00  4.236528E-01  1.219233E+01  1.319118E-02  1.319118E-02 _shell_0000001159   
      1160   1 -5.028021E+01 -6.099831E+00 -1.362379E-01  1.354363E+01  1.214528E-02 -1.214528E-02 _shell_0000001160   
      1160   2 -4.528906E+01 -6.136267E+00  8.529501E-02  1.354363E+01 -1.214528E-02 -1.214528E-02 _shell_0000001160   
      1160   3 -5.031665E+01 -4.980047E+00 -3.346597E-01  1.354363E+01  1.214528E-02  1.214528E-02 _shell_0000001160   
      1160   4 -4.525262E+01 -4.943611E+00  5.690710E-02  1.354363E+01 -1.214528E-02  1.214528E-02 _shell_0000001160   
      1160   5 -5.028021E+01 -6.099831E+00 -1.362379E-01  1.354363E+01 -1.214528E-02  1.214528E-02 _shell_0000001160   
      1160   6 -4.528906E+01 -6.136267E+00  8.529501E-02  1.354363E+01  1.214528E-02  1.214528E-02 _shell_0000001160   
      1160   7 -5.031665E+01 -4.980047E+00 -3.346597E-01  1.354363E+01 -1.214528E-02 -1.214528E-02 _shell_0000001160   
      1160   8 -4.525262E+01 -4.943611E+00  5.690710E-02  1.354363E+01  1.214528E-02 -1.214528E-02 _shell_0000001160   
      1161   1 -1.041279E-05 -8.680096E-07 -2.119262E-07  7.827830E-06  2.158928E-09  2.158928E-09 _shell_0000001161   
      1161   2 -1.040631E-05 -5.628933E-07  1.342774E-07  7.827830E-06  2.158928E-09 -2.158928E-09 _shell_0000001161   
      1161   3 -1.040222E-05 -8.615328E-07 -2.017308E-07  7.827830E-06 -2.158928E-09  2.158928E-09 _shell_0000001161   
      1161   4 -1.040870E-05 -5.693700E-07  1.142478E-07  7.827830E-06 -2.158928E-09 -2.158928E-09 _shell_0000001161   
      1161   5 -1.041279E-05 -8.680096E-07 -2.119262E-07  7.827830E-06 -2.158928E-09 -2.158928E-09 _shell_0000001161   
      1161   6 -1.040631E-05 -5.628933E-07  1.342774E-07  7.827830E-06 -2.158928E-09  2.158928E-09 _shell_0000001161   
      1161   7 -1.040222E-05 -8.615328E-07 -2.017308E-07  7.827830E-06  2.158928E-09 -2.158928E-09 _shell_0000001161   
      1161   8 -1.040870E-05 -5.693700E-07  1.142478E-07  7.827830E-06  2.158928E-09  2.158928E-09 _shell_0000001161   
      1162   1 -1.188025E-05 -5.546672E-07  1.433422E-07  8.133181E-06 -3.661991E-09  3.661991E-09 _shell_0000001162   
      1162   2 -1.150521E-05 -5.436813E-07  2.855875E-07  8.133181E-06  3.661991E-09  3.661991E-09 _shell_0000001162   
      1162   3 -1.186927E-05 -8.792970E-07 -2.115632E-07  8.133181E-06 -3.661991E-09 -3.661991E-09 _shell_0000001162   
      1162   4 -1.151619E-05 -8.902830E-07 -1.205858E-07  8.133181E-06  3.661991E-09 -3.661991E-09 _shell_0000001162   
      1162   5 -1.188025E-05 -5.546672E-07  1.433422E-07  8.133181E-06  3.661991E-09 -3.661991E-09 _shell_0000001162   
      1162   6 -1.150521E-05 -5.436813E-07  2.855875E-07  8.133181E-06 -3.661991E-09 -3.661991E-09 _shell_0000001162   
      1162   7 -1.186927E-05 -8.792970E-07 -2.115632E-07  8.133181E-06  3.661991E-09  3.661991E-09 _shell_0000001162   
      1162   8 -1.151619E-05 -8.902830E-07 -1.205858E-07  8.133181E-06 -3.661991E-09  3.661991E-09 _shell_0000001162   
      1163   1 -4.535703E-06 -1.648313E-06 -2.452534E-07  4.769747E-06  1.448129E-09  1.448129E-09 _shell_0000001163   
      1163   2 -4.531359E-06 -1.113509E-06  9.538606E-08  4.769747E-06  1.448129E-09 -1.448129E-09 _shell_0000001163   
      1163   3 -4.369405E-06 -1.643969E-06 -6.614542E-08  4.769747E-06 -1.448129E-09  1.448129E-09 _shell_0000001163   
      1163   4 -4.373749E-06 -1.117853E-06  2.542203E-07  4.769747E-06 -1.448129E-09 -1.448129E-09 _shell_0000001163   
      1163   5 -4.535703E-06 -1.648313E-06 -2.452534E-07  4.769747E-06 -1.448129E-09 -1.448129E-09 _shell_0000001163   
      1163   6 -4.531359E-06 -1.113509E-06  9.538606E-08  4.769747E-06 -1.448129E-09  1.448129E-09 _shell_0000001163   
      1163   7 -4.369405E-06 -1.643969E-06 -6.614542E-08  4.769747E-06  1.448129E-09 -1.448129E-09 _shell_0000001163   
      1163   8 -4.373749E-06 -1.117853E-06  2.542203E-07  4.769747E-06  1.448129E-09  1.448129E-09 _shell_0000001163   
      1164   1 -5.907994E-06 -7.667824E-07  1.278387E-07  5.371447E-06  1.515325E-09 -1.515325E-09 _shell_0000001164   
      1164   2 -5.797717E-06 -7.713283E-07  2.453721E-07  5.371447E-06 -1.515325E-09 -1.515325E-09 _shell_0000001164   
